"Accession","Coefficient_crp","P_Value_crp","R_Squared_crp","Q_Value_crp","Coefficient_uvascore","P_Value_uvascore","R_Squared_uvascore","Q_Value_uvascore","Coefficient_wbc","P_Value_wbc","R_Squared_wbc","Q_Value_wbc"
"BLMH_HUMAN",-113.312188200552,0.0495574553966866,0.118737340661076,0.20216022301571,-1.74042356929963,0.0931046975003501,0.0856093702747803,0.222063096564307,-0.85091339937495,0.722478790039668,0.00412629568910311,0.947539635548635
"BLTP2_HUMAN",22.7008638621915,0.110712109934335,0.0800077406214954,0.291700691226337,0.271714555539791,0.300939114076339,0.0333930628111123,0.452556168297939,-0.75648413350562,0.189980969854607,0.054752309266398,0.603629564741032
"BLVRB_HUMAN",-106.063113070833,0.0439426535050693,0.124563103077203,0.194282625496881,-2.00331778977462,0.0339167790442327,0.133052728956037,0.121430469243905,-0.0246910675598923,0.991012096661067,4.16002528424547e-06,0.99546752950357
"BOLA2_HUMAN",-77.9982194390833,0.130907491918896,0.0720639635360854,0.317535278990166,-1.89402324230854,0.0337310926858248,0.133310948582108,0.121430469243905,-0.81755488293222,0.699303666476887,0.00487908244730378,0.941945405848748
"BPI_HUMAN",30.0214565139771,0.166761110481958,0.0607455723313926,0.359098018219181,0.148686038104343,0.71124729312012,0.00434027654262213,0.804119627368667,2.73894550832371,0.00073649575704539,0.311582782317162,0.0139130743921847
"BPIB1_HUMAN",8.49778544353977,0.6673071272451,0.00603880371301412,0.788773726061045,0.0467694039812068,0.895258862913615,0.000550016443279658,0.930639278206349,-0.680606102176123,0.390608503063955,0.0238718800343569,0.807646238176019
"BPNT1_HUMAN",-30.115168095966,0.525671735491813,0.0131161758278128,0.693138924146423,-1.44401258182585,0.086277409169372,0.0891610949399176,0.212080001052475,-1.392355282757,0.465906718046548,0.0172779549153588,0.847777636907903
"BROX_HUMAN",-110.322969075206,0.082342321825546,0.0941901548648327,0.252751297640626,-1.75453441264827,0.110785720302688,0.0775394415257033,0.24780702560709,-1.28019404210241,0.62467081924909,0.00781593227707131,0.922677044521045
"BRSK1_HUMAN",-32.0043567164335,0.390998661440387,0.0238330699735074,0.584528934153327,-1.45875497720463,0.0239840440262755,0.149317287066949,0.103615059223702,1.54228452936722,0.303530849145933,0.0341072216653169,0.720842405171714
"BSDC1_HUMAN",22.8637874951322,0.330625508553998,0.0305491929427989,0.525661673125636,0.460028580739206,0.282411665033935,0.0360101193548718,0.435672932398304,-1.04779308625038,0.26728733828714,0.0395375727816378,0.694040244363129
"BST1_HUMAN",81.0888306480798,0.133922878492328,0.0709904097741133,0.31943046987037,2.02547239485211,0.0290691064967357,0.140301471337626,0.113609690823338,5.66489259273861,0.00678622227669897,0.213509165752073,0.080123692562389
"BTD_HUMAN",-35.76352978612,0.484870166158772,0.015866664017224,0.666025427639022,-2.16024358790943,0.0105777016391473,0.187285039252395,0.0647485558684553,-2.82021278466842,0.166554742837441,0.0608028845391446,0.57248827395689
"BTK_HUMAN",-9.30233098243195,0.766333649021548,0.0028909016706626,0.851572899821805,-0.716591176353064,0.203825668724884,0.0499606880324298,0.356369683122094,0.287904850522239,0.819449505868273,0.00170648809874679,0.957074351148663
"C1QA_HUMAN",11.6737366628101,0.729422286363717,0.00391448354100832,0.831453379629075,0.826657916162258,0.159970576448453,0.0607462394624226,0.306659462970374,-2.72837651318604,0.0378657521795448,0.13177069831387,0.263160645582255
"C1QB_HUMAN",-37.6726291202638,0.422877552584352,0.0208356051177429,0.614951498095802,0.221598625095833,0.796130389826664,0.00211650071256324,0.868886003182672,-5.3242564549997,0.0026367218112848,0.256464788009509,0.0372576728009547
"C1QBP_HUMAN",-19.3351803584471,0.567308007987237,0.0106691959858772,0.723166084608102,0.363747203158843,0.553126651309198,0.0111028594386672,0.676513938446447,0.673007856201087,0.621356147495347,0.00796583050890155,0.922677044521045
"C1QC_HUMAN",11.9403852012575,0.758315105827035,0.00309887865320848,0.84628291617002,0.743825805893744,0.280451344850992,0.036299323901466,0.434260726229778,-3.10921337145877,0.0396952053855065,0.129486503772762,0.264661106892441
"C1R_HUMAN",58.6957123680822,0.179546870077786,0.0573390875882183,0.373768231351739,0.156789987674004,0.845830864710568,0.00119935467822016,0.899491823197439,-4.2388579165692,0.0126662737915203,0.184285556019621,0.125335794946568
"C1RL_HUMAN",89.0660398813521,0.036338972540785,0.133762419541657,0.174797187360535,1.45467487383846,0.0630003827159159,0.103899828168673,0.176696247941856,-1.52448560324356,0.387831149977693,0.0241497167262664,0.807645251345245
"C1S_HUMAN",82.9437695479107,0.0688721759295257,0.102806779762845,0.232344413460389,0.322300787836535,0.70398895448763,0.00457162545645058,0.797649426077042,-4.59605000562721,0.0101935618828355,0.194526720222272,0.106980917134001
"C1TC_HUMAN",-71.148038063432,0.0213899292556668,0.15931111188234,0.135927440346409,-1.05290860458076,0.059654579778049,0.106466134863916,0.171692821023249,-1.89638273564319,0.137507222812588,0.0697473566602183,0.526224694299369
"C2C2L_HUMAN",-50.1070276400523,0.22006365062878,0.0481045747365716,0.416435617542616,-0.663284823164221,0.375854485843942,0.0245845818207134,0.522269330651778,-1.70126682948537,0.303053197045657,0.0341735048341029,0.720842405171714
"C4BPA_HUMAN",55.860792980392,0.166733404863609,0.0607532621907897,0.359098018219181,1.23414580950044,0.0904164483147663,0.0869746846519058,0.218471371625679,-0.73057668896924,0.657990183719137,0.00640387118027025,0.930030254354017
"C4BPB_HUMAN",21.2464632383806,0.577680260381983,0.0101109617129373,0.731963159191318,0.796366562650229,0.248593700938734,0.0413721181001199,0.402319089213932,-1.18925011037225,0.438043537275994,0.0195218571349025,0.84027705167416
"CAB39_HUMAN",-104.523035290735,0.118461213819654,0.0767915079894679,0.30211356192474,-2.16028646605346,0.059499365865617,0.106588695232416,0.171692821023249,4.2460541876317,0.1152572825286,0.0780936624271049,0.483847743625112
"CAD13_HUMAN",-15.0661518216212,0.585344171697491,0.00971091115649345,0.736732397811864,-0.608089766124431,0.218687190664897,0.0468867472356372,0.372485231312833,-2.85769489060225,0.00652872968817409,0.215299278498815,0.077969541908194
"CADH1_HUMAN",36.1518974492978,0.12316248984743,0.074946544222531,0.307632168880269,0.606837515158466,0.157247376394921,0.0615208109588401,0.304625534393938,-2.05015730544965,0.0267647300061367,0.148531766348785,0.212456561678726
"CADH5_HUMAN",15.9776483615959,0.582491901161122,0.00985858147801202,0.734922993693268,0.443303897253996,0.401436953663228,0.0220984673438265,0.545624877280686,-1.49376677629506,0.196991131634516,0.053101875463906,0.615060527023432
"CAH1_HUMAN",-81.4046163448137,0.00362410866399508,0.24220216669038,0.0588351390920452,-1.55003877472755,0.00225599400886126,0.256208427246396,0.0298969245318115,0.504918524484832,0.675123914649204,0.00574219743752763,0.937280324647297
"CAH2_HUMAN",-189.176164606103,0.00109451464647197,0.294825027981612,0.0350260628285237,-3.09892581595098,0.0039437579808737,0.231772685173651,0.0390244242107407,0.256199808868621,0.919685792641005,0.000333230446243843,0.984991770967922
"CAH3_HUMAN",-74.1683169658089,0.000170610495441279,0.370557842076654,0.0126244521164224,-1.3669138580726,0.000133770724867308,0.370460875188105,0.0102953913434914,0.0174735846319015,0.984312205151337,1.26747304481811e-05,0.994669212029067
"CAH8_HUMAN",-9.47517170069144,0.611939957793248,0.00840130049512778,0.753932699990566,-0.172454304660728,0.612159693268584,0.00812575293914915,0.725644690372136,-0.551205767944795,0.462760940386198,0.017520859393404,0.846008560063993
"CALD1_HUMAN",-51.3674753970602,0.0735642887661705,0.0996239834452186,0.239978951422453,-0.71450962530438,0.168486842457013,0.0584138092471232,0.316846749887487,2.04498312808017,0.0771916430544465,0.097302158424053,0.38674886603567
"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",-40.3988393496617,0.599104849648735,0.00901835345719268,0.744581266489277,-0.733667001144805,0.598626081407346,0.00875620001576185,0.715322022521256,-2.12541936496406,0.49165890825016,0.0153827612205214,0.866125672024732
"CALR_HUMAN",104.276910344678,0.0830727670648582,0.0937650514928856,0.253487826667805,3.32267523421347,0.00113834661487331,0.285327040874596,0.0225284215781594,5.50173481725499,0.0207147261327112,0.160849438804458,0.177140744459975
"CALX_HUMAN",76.4714392905637,0.19471535238098,0.0536303575192464,0.390935750963938,2.14115768209603,0.0340520827941919,0.132865452988589,0.121581147845929,8.84226128903676,2.45000110332692e-05,0.441869889144913,0.000811071260051299
"CAMP_HUMAN",-34.7426409580418,0.108439981123443,0.0809957214980933,0.288895231762198,-1.194426899154,0.000689891111788365,0.306063044916848,0.0172722136180268,2.07416312187984,0.014492228259837,0.17790075639182,0.140069071274145
"CAN1_HUMAN",-121.577458036295,0.0275373396049654,0.147160099551989,0.154623562027356,-1.39996630983107,0.164802359298376,0.0594066984951824,0.312748221572625,1.08278324823029,0.638874296613894,0.00719320715450175,0.930030254354017
"CAND1_HUMAN",-128.007496084403,0.0460812728994719,0.122260887735542,0.198516607169082,-2.45339584550408,0.0318462760501959,0.136014658364096,0.118824038303529,-0.824590367290871,0.757275072496349,0.00312643072434081,0.950184139765484
"CAP1_HUMAN",30.753045576209,0.740351877380759,0.00359360378511139,0.838393025175596,3.11582246446494,0.0395190372692954,0.125857627129473,0.135138373289536,14.2279733057996,9.46887662726003e-06,0.474018801224348,0.000395181855967038
"CAP7_HUMAN",48.5657487682107,0.131716241305369,0.0717734625300412,0.317535278990166,0.118280743760009,0.84012325138425,0.00129098030412218,0.898957835415279,4.17042240736279,0.000518488946298495,0.326151490084878,0.0105629414745909
"CAPG_HUMAN",32.8864891152356,0.339378745637311,0.0294786375309614,0.533052935324513,0.77334766243865,0.209633555485976,0.0487299015340225,0.362110164837787,6.33602187922518,4.79279846946948e-09,0.674312602022079,3.31981173985253e-06
"CAPZB_HUMAN",-152.041112003634,0.171394879554533,0.0594787834845254,0.364167912193737,-2.45161590903402,0.225890425023878,0.0454817309071504,0.379962672982173,9.01751021890733,0.0401503980045652,0.128934412285649,0.266557594420085
"CAR16_HUMAN",10.2554317329694,0.791899818556694,0.00227950630983578,0.864634056790631,1.34554427730113,0.0454532098772512,0.119268250190035,0.146436852906865,0.546729792247202,0.726844270268631,0.00399239900429244,0.948877048441851
"CARD9_HUMAN",25.34193740347,0.426024720985663,0.0205573302048059,0.615870878357625,1.05252192507641,0.0612020608649377,0.105261546121585,0.174302513063038,1.76131588650633,0.165149700970749,0.0611951698796702,0.570068236905675
"CARM1_HUMAN",-63.333026132219,0.0852435178975667,0.092524017694665,0.257091480683808,-0.480985308973517,0.477710143081839,0.0158730587633445,0.615807492136514,0.0560275859097688,0.970569193014917,4.4622446754732e-05,0.991049782658198
"CASP3_HUMAN",-53.4725320840611,0.274149428105361,0.038442939514475,0.471119607578367,-0.125086388409413,0.889153117056653,0.000616418813078877,0.927250354549269,0.778749558295614,0.695061994243294,0.00502465527350903,0.941945405848748
"CASP5_HUMAN",19.5333265674824,0.205856213897319,0.0511068594748371,0.402856937586159,0.277274889178355,0.307219737561675,0.0325509327242531,0.457964572921923,-0.799552824048955,0.19844108913911,0.0527687311684323,0.617265725805405
"CASP6_HUMAN",-73.1394527286227,0.0167669651562584,0.170960625848111,0.121969078455232,-0.660366798101235,0.253264241407343,0.0405812691707063,0.407024821070734,-2.52284761844783,0.0432330759182149,0.125351715399676,0.277278801722378
"CATA_HUMAN",-132.213354250546,0.00534872130957903,0.224482700796006,0.0738687670334747,-2.08363444509255,0.0180442610166614,0.162601314841253,0.0886429654671925,0.367635085614584,0.856619952586583,0.00106960073315784,0.96955758878615
"CATB_HUMAN",55.7776115081594,0.056238480188369,0.112611156804289,0.214822723954836,0.958285524874791,0.068842666711136,0.099733362128159,0.186512466004877,-1.1848347184051,0.324553143985388,0.0313135778663602,0.74604140840889
"CATC_HUMAN",62.1932354425325,0.052990611097239,0.115492344369317,0.206933071200046,1.36564198557378,0.0181732969502047,0.162269662122715,0.0890662996757672,0.396356269722451,0.766343955521754,0.00289063939426726,0.950184139765484
"CATD_HUMAN",74.9446419990798,0.000885198292332754,0.303844670919556,0.0317145181287493,1.52343216561771,0.000117145160975755,0.375434596171366,0.00993341955193213,-0.182463352229968,0.853973300987976,0.00110988325690015,0.968581469805788
"CATG_HUMAN",33.0242657571045,0.315600371723127,0.0324745096959752,0.513636989248561,-0.0720271387168633,0.900850086106201,0.000492580013370015,0.93504819127307,5.20646418040963,4.57835691227374e-06,0.497413522162993,0.000216223310538746
"CATS_HUMAN",16.1397544849971,0.572559814396788,0.0103840988753121,0.726804700254444,0.455073890382309,0.381247419064394,0.024041353969978,0.526400090907515,-0.561130391877745,0.626477601874497,0.00773496059774442,0.922677044521045
"CATZ_HUMAN",104.553091084825,0.000208874140223036,0.362669598222859,0.0144680154461156,1.25773988734195,0.0194941196453654,0.159001310410514,0.0932548390275158,0.647937625211084,0.60809240676894,0.0085834000125174,0.921328716246858
"CAVN2_HUMAN",-70.938750832915,0.0178435829328043,0.167990001248583,0.123185931343413,-0.773880609643268,0.166762084953419,0.0588755980510895,0.315028738666551,1.56873813763652,0.208060281991729,0.0506259079997952,0.62512870545069
"CAVN4_HUMAN",0.0429998331265582,0.997679248515561,2.77344883114165e-07,0.998470426217885,-0.188411510256087,0.478395667172054,0.0158240813343443,0.616308863225994,-1.48599973077525,0.00830564461645213,0.20411721532791,0.0918038803882315
"CAYP2_HUMAN",1.34956031955873,0.976420890086103,2.86376088959933e-05,0.988792694736317,-0.903121822686482,0.273366622517223,0.0373654094187049,0.427967052118054,-0.980711631870908,0.593042361962651,0.00931945169036339,0.916921151903563
"CAZA1_HUMAN",-123.216362326896,0.198888986283972,0.0526663750000809,0.395494079902482,-2.79184293561066,0.107974433864444,0.0787284921906101,0.244147927242542,6.62577113701187,0.0829296970850197,0.0938480121916878,0.40547743657099
"CAZA2_HUMAN",-130.717260597953,0.0291178612576129,0.144468273501717,0.156753667599274,-3.10997004177004,0.00326481453662049,0.240102474381478,0.0353680358634405,3.24647522683705,0.189307632237757,0.0549144134575724,0.603629564741032
"CBG_HUMAN",58.6648909429776,0.15640995188128,0.0637201521634302,0.347243461548398,0.950547094080433,0.208910977334897,0.0488809043741323,0.361764175751598,-3.18506338432921,0.0527121221311204,0.115747597046922,0.313856131199049
"CBPB2_HUMAN",54.0103636345604,0.303835832258503,0.0340649676325951,0.503084350145952,0.0923738634986366,0.922927314794084,0.000297060626959754,0.948957427086643,-3.15968960131372,0.131515839320284,0.0718452691075559,0.514267955425554
"CBPN_HUMAN",116.719798918189,0.00494610466129545,0.228067946825705,0.0708827964563583,1.3618239618818,0.0838315067988491,0.0905045687152772,0.20940255692438,-4.12636343120893,0.0151926465607025,0.175657096311281,0.142867070592837
"CBR1_HUMAN",-49.8170534345329,0.0530776356831687,0.115412856924733,0.206933071200046,-0.388092327880655,0.418281177850953,0.0205801638458165,0.562217521070039,-0.0998833118496106,0.92558867688503,0.000285916713111528,0.985729829691364
"CBX3_HUMAN",108.009922600831,0.0378721447496091,0.131762527599076,0.178454233083192,2.21566772876967,0.014880195011414,0.171553022164876,0.0792800678923517,5.78046842471362,0.00448198511454428,0.23256600356987,0.0579805053825123
"CC124_HUMAN",-6.61364588352347,0.839484094326693,0.00134408957178288,0.895896068144814,0.701877072032005,0.221406206930618,0.046350219083891,0.375490414838702,0.66416082265009,0.612966770154613,0.0083531138399144,0.921917571366493
"CCDB1_HUMAN",15.1641098370904,0.467981713195195,0.0171191301799955,0.650914323975646,0.0164195713850517,0.965764908446762,5.84724850585405e-05,0.978082126649488,0.598496842835068,0.4771100755407,0.0164333889758194,0.854685118080668
"CCDC6_HUMAN",-27.1865011090108,0.435097158698978,0.019771773693397,0.623539238466536,1.58114203662093,0.00781295331603926,0.201112738929956,0.0562125762796422,-1.1869151893201,0.397195304937103,0.0232238344434671,0.81198653267317
"CCG3_HUMAN",20.147639396878,0.16290842758291,0.0618285476188521,0.355219005789389,0.595078100184436,0.020310002204204,0.157088973591864,0.0947072694674198,0.801186882794995,0.168553805994392,0.0602509533230927,0.575131049025199
"CCL2_HUMAN",19.5686449540217,0.072828756318197,0.100109015177364,0.239030866204202,0.108947626075992,0.590529707796937,0.00914767533991572,0.708090440162744,0.937727819195625,0.0308591365783438,0.141664436403673,0.2306664957187
"CCL5_HUMAN",-26.1852544894018,0.416293320210883,0.0214276626189353,0.609308179513384,-0.7022301640398,0.222850373737505,0.0460683214368333,0.37618446517184,0.316360775519383,0.80831991086932,0.00192744511659796,0.952536477723515
"CCS_HUMAN",-86.9073448814083,0.279865955254872,0.0375560406930971,0.47727801494994,-2.88301956360225,0.0433199192750709,0.121532650969601,0.142737992716188,-1.44989491388908,0.657044784765522,0.00644162510543876,0.930030254354017
"CCSE1_HUMAN",-66.5377695297014,0.0704167116010492,0.101735335542458,0.233728816266816,-1.69405564022719,0.00377409926151608,0.233717130816541,0.0377584642219381,-2.7026045798623,0.0679865076736372,0.103432237031941,0.360397864657699
"CD14_HUMAN",59.5214862301141,0.0030196596442454,0.250408383152095,0.0557251573079535,1.20110553320584,0.000833718586150438,0.298281040367467,0.0197494107875995,-0.927450835620025,0.280453612343284,0.0374661165675886,0.704624134070657
"CD166_HUMAN",48.158897838095,0.0220781440561922,0.157791262376742,0.137360429187926,0.903803025232629,0.0183072464843618,0.161927804940696,0.0893015450575205,-0.461101884954281,0.601233046313866,0.00891413534033315,0.917458680431107
"CD177_HUMAN",49.1464579737859,0.00660405855682138,0.214768655388775,0.0797862423318304,0.633519750203515,0.0476189926904329,0.117075548125785,0.149700857504871,2.12817002099347,0.00317399135717984,0.248173067996144,0.0431081963413053
"CD2AP_HUMAN",-92.5089350734617,0.0145639131228392,0.177666341960889,0.112860729816288,0.241494497839586,0.735145256172134,0.0036259383369781,0.821307442110588,0.0209328605905989,0.989566437288966,5.60596672563446e-06,0.99546752950357
"CD36_HUMAN",11.5079499981303,0.640319811537057,0.00713158635760414,0.771800793720421,0.264501151915082,0.555201900692194,0.0109878007749448,0.677855199552515,1.43373313638361,0.142066464311803,0.0682153975579449,0.533841072043267
"CD44_HUMAN",79.1880946671859,0.0540278493860534,0.114553357608347,0.209068661125175,1.41875437704486,0.0585201265194768,0.10736945188165,0.169130490830978,-3.36531994526252,0.0413609293966276,0.127495926929614,0.27198737748795
"CD47_HUMAN",-136.972157869891,0.00883988836432933,0.201205485145707,0.0918464401053817,-2.56216025485235,0.00615713217373584,0.211883058532712,0.0497841270701287,-0.703782872193817,0.751807510794239,0.00327346847727432,0.950184139765484
"CD59_HUMAN",-47.3374675453829,0.342809418581275,0.0290687914411283,0.535640539009283,-2.24766345903469,0.00364883158018099,0.235207402679333,0.0375360001169113,-2.52942947914735,0.20567481268948,0.0511467028838012,0.62512870545069
"CD5L_HUMAN",68.2148123430395,0.00261721784721861,0.256795320493333,0.0513073460992478,0.825744800433406,0.0551100958780722,0.110195097710652,0.162298138144262,-0.698601168974986,0.474899342971938,0.0165975467250566,0.851929562943754
"CD63_HUMAN",15.8934407817039,0.593750042780218,0.00928398022564098,0.740583786853118,0.405691319985606,0.452696863598024,0.0177393854556189,0.595005744817643,3.9727761200276,0.000238377651452037,0.357472049242736,0.00538422564910144
"CD9_HUMAN",-72.1368643712308,0.00218709390245132,0.264754451679143,0.0481562488115656,-0.659079764570696,0.147223140421868,0.064503098626283,0.294469051517651,1.14281761124404,0.25874396923006,0.040948514825457,0.681457500709841
"CD99_HUMAN",-15.885594990161,0.49550290848898,0.0151135713358144,0.674052608638918,0.589993676192616,0.154954519541387,0.0621843882641298,0.303437458329796,-0.150430594042121,0.873158200659799,0.00083519526887725,0.976448416921782
"CDC37_HUMAN",-6.01024989736701,0.923781079515229,0.000300017242876335,0.956770193181306,2.20631024038211,0.0459875010709148,0.118717755513919,0.146824557087529,0.681916471487698,0.787464132787403,0.00238001160013858,0.952501530575178
"CDC42_HUMAN",1.66001962551426,0.987173776262235,8.47217483715391e-06,0.992907602649044,-1.69392600449326,0.362318024685718,0.0259961069252195,0.51182655016786,6.44087823396507,0.114039808658193,0.078598489185222,0.481461542797459
"CDC5L_HUMAN",48.9803404314234,0.25124532508909,0.0422334315032473,0.450410092312873,1.6869805388794,0.0202063629023616,0.157327680825392,0.0947053166777792,3.81822213524708,0.0219101974205766,0.158157834166083,0.184329515141531
"CDD_HUMAN",13.8559657494775,0.540757481384024,0.0121900480864649,0.704068951325815,0.537203600371571,0.162404647796207,0.0600659834524609,0.310180935772534,2.4564014369182,0.00414742447030434,0.236094602199553,0.0545465066410913
"CDK2_HUMAN",-105.444271092443,0.0157341016641005,0.173990517493265,0.117188040351257,-2.05103794365174,0.00778698908908772,0.201263892280771,0.0562125762796422,-2.95151559879338,0.101806498305557,0.0840089048807719,0.452038255296894
"CDN2C_HUMAN",-36.7374800954969,0.341460944134078,0.0292292461544622,0.534304097824258,-1.47151532550295,0.0251484485642129,0.147097063535182,0.106344182832272,-1.26540458740483,0.416923291311494,0.0213704295761926,0.826685686398172
"CDON_HUMAN",-24.5323075457016,0.278226467546367,0.0378081366843156,0.475456085165584,-0.930847785502522,0.0144880426169296,0.172789605591592,0.0779203603230906,-0.0537587511559354,0.953412917100425,0.000111882554035353,0.987840602967421
"CDV3_HUMAN",11.322282736175,0.88221377812328,0.000719394814882229,0.924012213175492,1.93288895696703,0.158018493983652,0.061300004237173,0.305169545072518,-0.754118204983506,0.806415305591454,0.00196668007553778,0.952536477723515
"CDX1_HUMAN",-1.05106548140959,0.96952611818867,4.78429681293264e-05,0.985653264968716,0.0997996850166969,0.826351376232987,0.00152654581442803,0.887879089871844,-0.338625433788822,0.759782755265786,0.00306022439497369,0.950184139765484
"CEAM1_HUMAN",35.0056532817846,0.333719234257691,0.0301666689189647,0.528598996215587,-0.0752733942371132,0.908057480368142,0.000423276730545421,0.938777832937811,4.70107627213594,0.000414815319856186,0.335274971132459,0.00897902327772035
"CEAM8_HUMAN",42.1438450750743,0.160175769780484,0.0626137861243467,0.352964209548086,0.283437966177725,0.590427811774981,0.0091526717910576,0.708090440162744,4.62006068161856,1.29154460876042e-05,0.463716519367365,0.000469903692089229
"CEP78_HUMAN",138.932448996022,2.06818808079936e-05,0.447729809883557,0.00390699530172825,1.35723390827538,0.0331533350643991,0.134123491024156,0.121010711600731,1.04744798904153,0.48742878250001,0.0156829991486311,0.863492762178194
"CERU_HUMAN",79.0224243935319,0.0215753330128259,0.158897011113725,0.13619870188765,1.33835324244455,0.0329409482068532,0.134425714905102,0.120725379848044,-1.76434530743773,0.216611743838938,0.0488132538402296,0.639455645573482
"CETP_HUMAN",12.7022251430445,0.681365037050548,0.00551161977086286,0.795371787082099,0.556742616663819,0.311436105858674,0.0319976057461656,0.461189680532889,0.805620215421324,0.517112302154908,0.0136626802229196,0.882613311113143
"CF132_HUMAN",-92.193697394045,0.00228794938665178,0.262762013934069,0.0490140085099216,-1.5628896730832,0.00514163696574162,0.219971515251337,0.0450975836027945,0.759904889545349,0.56130966240483,0.0110010503051467,0.900001140800338
"CFA47_HUMAN",9.99364822068068,0.580256872200376,0.00997530058467753,0.733439039192446,0.291392285072185,0.373940515848231,0.0247799445289706,0.521508987874244,-0.999357041258744,0.164167272172099,0.0614716378201652,0.569057305130458
"CFAB_HUMAN",71.8493064301128,0.0444413586210372,0.124016409778218,0.195370934463485,0.433424632468543,0.514575873750896,0.0133917418199401,0.644926818850641,-1.53185904690421,0.299010377408747,0.0347397878283799,0.719760919117381
"CFAD_HUMAN",77.1363241984533,0.0022247352675218,0.264000771048299,0.0481562488115656,1.56170937753795,0.000530529652767697,0.316738310211691,0.0151019262801545,-0.00502787848638648,0.996336266305806,6.91213829258041e-07,0.998257840589906
"CFAH_HUMAN",40.8972960274229,0.318631468377238,0.0320768192629425,0.516646494658976,0.255123341889563,0.73465440647075,0.00363989214315661,0.821200568394954,-2.84562997780949,0.0797998683961212,0.0957005684918081,0.395761638489594
"CFAI_HUMAN",35.3549795694516,0.39568020940315,0.0233715595872187,0.590361414387914,-0.525115610448423,0.487270450491668,0.01520003992996,0.62331668770809,-1.54035351159759,0.35780125907348,0.0273390157118275,0.782932824646113
"CH10_HUMAN",92.0006041936001,0.00353989475707819,0.243263218208003,0.0588351390920452,1.66215210211357,0.00257654692269582,0.250448407991585,0.0314944970903642,2.05671844341311,0.123230400682817,0.0749204418471126,0.501553701408318
"CH3L1_HUMAN",62.5574443706302,1.75764146385146e-05,0.453303640956093,0.00365237896188333,0.885482043448196,0.0017884258011125,0.266197100869706,0.0265453486765126,0.572156320169682,0.395719582170665,0.0233677106171917,0.81198653267317
"CH60_HUMAN",88.8526367046907,0.0079881963973326,0.205934166032489,0.0873656427034587,1.79747955791602,0.00166040462638116,0.26936958661189,0.0256958141158548,2.8605186216272,0.0380525992022938,0.131532440981489,0.263454617507394
"CHIT1_HUMAN",9.16186783298723,0.73882552366812,0.00363750339617956,0.837120740557445,-0.339050026019875,0.495682951844529,0.0146253127363661,0.628703078095696,1.35370228376631,0.216015420488097,0.0489369886818093,0.639430261786702
"CHLE_HUMAN",-67.5844905220993,0.00550785117217538,0.223136688561871,0.0738687670334747,-1.59588685953256,0.000145439220880798,0.367308559496039,0.010518510662409,-0.935405045761507,0.366849200070625,0.0263409763013495,0.788015051294571
"CHM1A_HUMAN",-18.8056095984677,0.404628127097324,0.0225104526231722,0.597171340985965,-0.320039355824336,0.426795916799695,0.0198458334790414,0.57144453293155,0.141261516750044,0.877175626401989,0.000782731265396412,0.976833307429439
"CHM1B_HUMAN",-58.2170962684104,0.220241936323068,0.0480683191631839,0.416435617542616,-0.100074286121376,0.907012053991715,0.000432999169885636,0.938631000097004,1.23532683973611,0.522174619783825,0.0133375839713096,0.884008501367339
"CHM2A_HUMAN",-46.2946257335639,0.437542859473624,0.0195641484086504,0.626155472107082,0.557556109550304,0.608755084107261,0.00828157726530488,0.723266474999936,0.513990540650962,0.831329190886356,0.0014861601179973,0.959128154430148
"CHM4A_HUMAN",-103.0344808557,0.0630793392045655,0.107054734857998,0.226449244266795,-0.147663975460596,0.883804672706939,0.000677753908663114,0.923351488127209,-0.359129606876293,0.875723709540556,0.000801491058948042,0.976448416921782
"CHM4B_HUMAN",-16.5632133443283,0.840016152948607,0.00133507809360553,0.895896068144814,1.4898322769747,0.315643206035153,0.0314548318204128,0.463493444128161,1.95698228644194,0.552765923310562,0.0114854184744895,0.897542267754377
"CHMP5_HUMAN",23.1586019410795,0.570414783921509,0.0104999329554249,0.724967535773025,1.38056575098949,0.0558722056858453,0.109548586078264,0.163755209330305,-0.670697174130405,0.683689821577128,0.00542713167903848,0.94024318281752
"CHMP6_HUMAN",-46.5509688257096,0.104724653811326,0.0826588529927673,0.284553486776471,-0.856274625032864,0.101843480520627,0.0814380789779189,0.236068842645269,-0.145680385502858,0.901809914499479,0.00049887259431176,0.983345855860942
"CHRD1_HUMAN",-61.8164454649417,0.249326308937399,0.0425695697693681,0.449349583670352,1.03387056394872,0.290805460020486,0.0347990089623613,0.442842534195314,-1.21668211225293,0.576707067196387,0.010162510452953,0.907632509318534
"CHSP1_HUMAN",-55.689002048729,0.358662618644125,0.0272425552968304,0.552977230433016,-1.74188752912672,0.104314906480097,0.0803258383856396,0.238729488618549,-0.869219567147351,0.723654162599606,0.00409000194726505,0.947544643907991
"CHST9_HUMAN",33.8459214158214,0.132214072212699,0.0715955858507871,0.317795179117089,0.566869547447098,0.168127877928588,0.0585094898829031,0.316458089072107,0.680391845910383,0.458806971987604,0.0178298348301179,0.846008560063993
"CHUR_HUMAN",-7.10160510554525,0.510466945721848,0.0140978213295464,0.683877768020934,0.105703756780766,0.591401467380761,0.00910499993178722,0.708726787322504,-0.0993761326721503,0.819724207949572,0.00170121304145148,0.957074351148663
